,Actual,Predicted from Decision_tree,,,Predicted from random_forest,,,Predicted from Xgboost
498,69.22,84.64875,,,91.32138002,,,61.78531646
499,73.33,84.64875,,,91.11543742,,,73.31877165
500,79.21,87.86479064,,,82.15731962,,,79.12334155
501,77.43,84.64875,,,94.32787884,,,77.51396118
502,37.9,43.678,,,51.98781761,,,37.93704264
503,44.44,61.47545455,,,55.83229851,,,44.46596512
504,66.65,61.47545455,,,69.57464397,,,66.63544096
505,51.02,68.83264046,,,67.26577732,,,53.63274802
506,64.84,74.10666667,,,65.28656946,,,64.82242289
507,69.38,103.766718,,,80.05450497,,,64.63897532
508,62.2,87.86479064,,,78.95332357,,,66.99774235
509,72.67,84.64875,,,94.36740268,,,71.48089681
510,68.34,87.86479064,,,93.05038857,,,82.97787849
511,63.75,87.86479064,,,81.3605816,,,64.16444094
512,59.14,87.86479064,,,78.4309484,,,72.00890289
513,76.36,112.1627273,,,108.315178,,,79.77706403
514,85.22,87.86479064,,,105.7511278,,,119.6872535
515,94.47,120.1421429,,,122.5842471,,,106.9354614
516,118.92,119.6268134,,,140.3745727,,,119.0104613
517,121.91,119.6268134,,,143.5305656,,,141.6518671
518,111.97,120.1421429,,,124.4482258,,,111.9480981
519,105.66,120.1421429,,,121.9549587,,,99.60090195
520,127.38,150.0712903,,,146.7256615,,,127.3351514
521,151.69,150.0712903,,,152.2050341,,,151.7221062
522,161.62,150.0712903,,,153.6670563,,,166.0489646
523,142.36,136.1126136,,,131.2599184,,,142.3682692
524,114.37,120.1421429,,,120.6503278,,,114.276245
525,130.55,120.1421429,,,126.2092647,,,130.4519111
526,128.78,136.1126136,,,123.8030647,,,128.7886587
527,149.18,150.0712903,,,169.929619,,,162.5404249
528,164.22,144.8016386,,,154.2450477,,,164.1490233
529,157.25,144.8016386,,,169.4517499,,,157.2529736
530,134.26,150.0712903,,,147.7136955,,,134.3609885
531,138.31,136.1126136,,,136.6913061,,,138.2612425
532,128.2,136.1126136,,,131.0933144,,,128.1927495
533,136.83,119.6268134,,,151.2173357,,,147.0976771
534,119.98,119.6268134,,,145.6740743,,,119.9711795
535,139.97,187.48,,,154.8814284,,,133.7429768
536,127.98,136.1126136,,,126.8509025,,,127.8882642
537,120.11,136.1126136,,,125.638178,,,119.966077
538,124.64,136.1126136,,,125.0181992,,,124.8184732
539,131.72,120.1421429,,,126.4145302,,,132.9309549
540,136.43,119.6268134,,,149.2091796,,,133.4086123
541,96.21,136.1126136,,,123.8717992,,,117.6481216
542,132.1,144.8016386,,,151.1282704,,,132.0949812
543,185.22,196.83625,,,192.8010792,,,174.2813148
544,183.36,187.48,,,175.7760157,,,185.8095647
545,133.98,136.1126136,,,133.0188643,,,133.9822823
546,114.57,136.1126136,,,123.638285,,,114.6877957
547,82.27,87.86479064,,,92.21514638,,,82.31270634
548,113.82,136.1126136,,,124.8919924,,,113.9559069
549,124.02,136.1126136,,,129.6077154,,,123.9936169
550,152.03,187.48,,,157.9661509,,,152.0256
551,141.47,212.99,,,160.4045692,,,144.5880265
552,165.77,163.2705462,,,162.3398029,,,165.8500791
553,183.95,187.48,,,163.3543735,,,183.7792179
554,118.69,136.1126136,,,127.3653305,,,124.6094465
555,139.92,136.1126136,,,137.8616418,,,139.9445967
556,130.66,136.1126136,,,136.0704642,,,141.7653524
557,127.73,136.1126136,,,127.4058399,,,145.8107051
558,125.73,136.1126136,,,130.2617476,,,125.096241
559,137.47,119.6268134,,,146.2845085,,,137.461174
560,105.27,112.1627273,,,111.4667074,,,105.2946178
561,110.75,112.1627273,,,117.633102,,,110.7564005
562,86.02,84.64875,,,94.2776827,,,86.03480153
563,136.61,119.6268134,,,151.4738379,,,130.8376369
564,151.78,103.766718,,,100.397961,,,151.5835368
565,153.37,119.6268134,,,162.71533,,,153.3832981
566,157.2,150.0712903,,,153.2167563,,,157.2298431
567,142.52,187.48,,,157.6610134,,,144.7850993
568,130.54,212.99,,,158.1327359,,,133.9771152
569,122.21,136.1126136,,,128.8296981,,,122.1634656
570,135.66,153.5513333,,,134.1224283,,,139.1423267
571,164.82,187.48,,,162.5341934,,,171.0844383
572,155.59,163.2705462,,,156.4720507,,,155.5978364
573,189.18,187.48,,,172.2316063,,,189.190367
574,176.4,163.2705462,,,171.5925313,,,176.3709791
575,185.17,196.83625,,,188.246121,,,185.1185997
576,142.7,136.1126136,,,122.1438709,,,104.1461304
577,161.99,136.1126136,,,135.196896,,,161.9790849
578,189.73,187.48,,,161.1539369,,,189.6983317
579,234.2,213.60625,,,241.8898077,,,234.1692329
580,204.84,213.60625,,,219.3240976,,,204.563938
581,200.78,213.60625,,,221.9199543,,,219.3098584
582,93.78294026,87.86479064,,,92.62460259,,,93.7835497
583,181.72,163.2705462,,,170.9587476,,,181.6813018
584,178.12,163.2705462,,,173.6268503,,,178.0855658
585,207.47,213.60625,,,220.4406448,,,207.5059536
586,214.04,213.60625,,,221.2570067,,,213.998846
587,238.33,213.60625,,,232.3682035,,,238.2908373
588,167.35,163.2705462,,,173.0432905,,,167.3050317
589,188.63,213.60625,,,199.4689452,,,188.6483826
590,178.4,196.83625,,,189.9592898,,,178.4633856
591,175.24,163.2705462,,,172.0072813,,,175.2706588
592,143.97,163.2705462,,,160.7082311,,,143.9565267
593,137.02,163.2705462,,,159.6964343,,,137.0558309
594,104.41,112.1627273,,,115.183063,,,104.4019724
595,105.38,136.1126136,,,122.6074924,,,105.4476563
596,93.78294026,119.6268134,,,140.7378166,,,93.76186153
597,86,87.86479064,,,86.39966047,,,92.85785191
598,172.85,212.99,,,164.2906596,,,172.8657693
599,146.08,212.99,,,185.5344666,,,172.8740509
600,174.71,163.2705462,,,173.2104574,,,167.4526575
601,192.94,196.83625,,,188.9843791,,,192.9613947
602,171.38,163.2705462,,,184.6882299,,,176.4343118
603,171.43,136.1126136,,,145.1963041,,,139.6972305
604,192.23,136.1126136,,,152.3957683,,,192.2354202
605,198,196.83625,,,210.5251063,,,198.0129877
606,158.16,150.0712903,,,150.2195339,,,154.8234038
607,154.18,187.48,,,162.2368029,,,153.9402187
608,158.45,187.48,,,161.0442149,,,158.4595648
609,155.78,163.2705462,,,160.7924896,,,155.8607702
610,159.15,163.2705462,,,157.9284275,,,160.2170223
611,146.57,163.2705462,,,157.1395247,,,159.7124701
612,155.02,136.1126136,,,139.8554214,,,151.800222
613,146.06,163.2705462,,,158.5345668,,,146.3056914
614,162.99,163.2705462,,,162.9985458,,,161.7032369
615,114.56,136.1126136,,,128.4854447,,,114.6067827
616,125.28,136.1126136,,,147.9073343,,,130.3887755
617,110.13,136.1126136,,,130.6333382,,,110.157892
618,136.63,136.1126136,,,130.7200573,,,136.5895526
619,122.31,136.1126136,,,123.9624223,,,122.3301057
620,155.97,163.2705462,,,162.9911338,,,155.918582
621,212.18,213.60625,,,223.671522,,,221.190782
622,161.93,163.2705462,,,161.2673413,,,160.5035674
623,116.48,136.1126136,,,128.3925321,,,116.4793908
624,92.85,136.1126136,,,110.6557499,,,98.08778609
625,77.08,87.86479064,,,86.54676008,,,77.17278849
626,71.06,87.86479064,,,89.9537363,,,81.87585229
627,81.24,87.86479064,,,101.7504002,,,89.98448085
628,168.91,163.2705462,,,170.620516,,,168.9073153
629,84.76,136.1126136,,,113.1841088,,,84.69974747
630,91.17,136.1126136,,,115.7000783,,,91.19653078
631,93.54,136.1126136,,,126.1000641,,,93.57537217
632,114.12,136.1126136,,,129.7879231,,,114.0173429
633,130.56,163.2705462,,,156.1695852,,,130.5626726
634,159.24,163.2705462,,,164.4239122,,,159.2601019
635,130.62,136.1126136,,,140.3488249,,,137.9999627
636,81.08,136.1126136,,,110.9283544,,,81.0452127
637,86.34,136.1126136,,,113.5138257,,,86.33463798
638,103.46,136.1126136,,,126.4129782,,,103.576303
639,137.4,212.99,,,159.7568802,,,137.3547536
640,128.14,136.1126136,,,145.5534727,,,138.0747712
641,144.05,136.1126136,,,134.2098539,,,133.6926602
642,168.47,163.2705462,,,160.0797957,,,168.4770095
643,161.79,163.2705462,,,159.8680553,,,161.7670079
644,111.08,112.1627273,,,109.1233768,,,93.98232835
645,96.89,87.86479064,,,121.2088787,,,96.95753287
646,75.13,71.19,,,81.42900882,,,75.15980997
647,109.89,136.1126136,,,132.6388812,,,131.0992748
648,95.31,136.1126136,,,118.4683817,,,128.6043969
649,75.37,87.86479064,,,87.05093603,,,75.3778074
650,74.02,87.86479064,,,87.35810506,,,74.00664876
651,131.84,136.1126136,,,129.6553662,,,125.4171202
652,129.96,120.1421429,,,122.2220294,,,129.9484717
653,127.17,120.1421429,,,119.8292244,,,115.1731713
654,116.74,120.1421429,,,113.6391812,,,116.6941759
655,127.02,120.1421429,,,119.5976385,,,126.9695042
656,109.2,103.766718,,,106.9598974,,,109.214694
657,131.64,136.1126136,,,117.7335902,,,131.8034637
658,187.1,136.1126136,,,121.9868097,,,186.5170596
659,122.87,136.1126136,,,111.9970521,,,122.8174341
660,108.23,119.5336364,,,111.6388634,,,125.629832
661,133.3,136.1126136,,,122.9838852,,,118.6788762
662,147.7,136.1126136,,,136.9717065,,,147.6680886
663,136.98,136.1126136,,,129.586927,,,153.3310632
664,141.95,136.1126136,,,130.2679002,,,141.9869914
665,156.25,153.5513333,,,144.4151745,,,156.3001169
666,106.98,136.1126136,,,114.5598881,,,107.0127625
667,79.01,112.1627273,,,108.5634377,,,73.72996729
668,44.47,68.83264046,,,50.90030565,,,44.50458929
669,60.22,52.36857143,,,61.04127644,,,60.23455459
670,137.08,119.5336364,,,118.4841711,,,137.0328798
671,142.08,119.5336364,,,114.7905027,,,142.0958251
672,99.97,119.5336364,,,102.598694,,,99.95606854
673,79.44,96.04625,,,82.51213981,,,79.40043676
674,69.37,68.83264046,,,68.74869271,,,69.39684238
675,82.49,84.2534674,,,88.21379033,,,82.54511922
676,78.74,71.19,,,79.3922457,,,78.68255016
677,85.55,84.2534674,,,80.04966866,,,85.46324458
678,93.94,119.5336364,,,95.57305798,,,94.06423737
679,109.15,119.5336364,,,95.45456456,,,88.40113266
680,86.94,119.5336364,,,92.30815006,,,100.6146313
681,76.05,119.5336364,,,94.41455296,,,83.552994
682,68.73,96.04625,,,77.28433483,,,68.73223952
683,64.28,61.47545455,,,76.61157057,,,64.22576587
684,70.06,87.86479064,,,76.96603059,,,70.09311754
685,63.59,74.10666667,,,68.50353769,,,63.59076475
686,56.81,68.83264046,,,61.81422001,,,56.6339127
687,67.42,74.10666667,,,67.18975824,,,67.46574767
688,69.61,74.10666667,,,73.81762075,,,82.79354538
689,54.42,52.36857143,,,62.99873442,,,54.42512994
690,57.77,52.36857143,,,63.1970167,,,67.59156611
691,71.68,74.10666667,,,69.45279437,,,71.78706666
692,72.58,74.10666667,,,68.52901374,,,72.59214854
693,65.92,68.83264046,,,64.88870436,,,65.94889808
694,74.13,61.47545455,,,70.51465154,,,74.16893147
695,150.12,112.1627273,,,118.6427492,,,150.1612811
696,162.49,103.766718,,,109.0857542,,,162.4321692
697,97.18,103.766718,,,85.18046525,,,97.02750744
698,55.22,68.83264046,,,61.69457917,,,57.35031782
699,56.82,68.83264046,,,62.9399036,,,56.85589499
700,59.56,68.83264046,,,64.64178541,,,59.67207329
701,55.31,68.83264046,,,63.55999949,,,55.48496199
702,78.43,87.86479064,,,80.4921849,,,78.46265371
703,65.85,61.47545455,,,72.29345109,,,67.42403354
704,60.88,68.83264046,,,62.9681117,,,60.82819797
705,53.18,68.83264046,,,67.50344769,,,57.5144081
706,56,68.83264046,,,63.79054194,,,55.9589389
707,59,61.47545455,,,77.86425173,,,67.81725035
708,93.78294026,87.86479064,,,92.62460259,,,93.7835497
709,93.78294026,87.86479064,,,92.62460259,,,93.7835497
710,93.78294026,87.86479064,,,92.62460259,,,93.7835497
711,93.78294026,87.86479064,,,92.62460259,,,93.7835497
712,93.78294026,87.86479064,,,92.62460259,,,93.7835497
713,93.78294026,87.86479064,,,92.62460259,,,93.7835497
714,93.78294026,87.86479064,,,92.62460259,,,93.7835497
715,93.78294026,87.86479064,,,92.62460259,,,93.7835497
716,93.78294026,87.86479064,,,92.62460259,,,93.7835497
717,50,59.50417096,,,43.57028803,,,49.98159164
718,38.34,45.515,,,53.0355916,,,48.287799
719,99.18,68.83264046,,,57.5641319,,,49.43550853
720,96.31,59.2,,,63.9602662,,,71.47365002
721,85.51,68.83264046,,,67.64645791,,,85.25450111
722,69.55,68.83264046,,,64.29192494,,,72.43738843
723,67.01,68.83264046,,,62.84081182,,,67.05343656
724,78.5,68.83264046,,,65.16074281,,,68.27620773
725,63.66,68.83264046,,,62.99433128,,,63.66039271
726,67.45,59.97956522,,,60.24748807,,,74.66971131
727,70.88,68.83264046,,,61.12469036,,,70.92922241
728,65.44,68.83264046,,,62.94627535,,,65.48665283
729,60.75,68.83264046,,,62.99085682,,,60.75229422
730,55.06,68.83264046,,,59.1667064,,,54.96442166
731,45.14,34.41555556,,,53.62582917,,,51.13803155
732,39.46,34.41555556,,,46.66038743,,,39.46185013
733,44.94,34.41555556,,,61.67559357,,,44.9856222
734,43.39,59.2,,,55.4501021,,,43.46950762
735,51.96,34.41555556,,,54.27787235,,,54.21097267
736,36.21,34.41555556,,,44.53223859,,,36.18610376
737,35.69,34.41555556,,,47.07240384,,,35.76363927
738,27.18,30.44782609,,,32.77372202,,,34.15038598
739,28.94,29.90846154,,,36.29476642,,,28.93749995
740,29.03,25.406,,,23.955753,,,29.05376121
741,31.21,30.44782609,,,34.11523125,,,25.86819983
742,33.79,25.406,,,26.97722946,,,33.75784129
743,57.67,59.50417096,,,48.6605147,,,57.64001211
744,80.47,68.83264046,,,63.42348808,,,80.46266015
745,49.07,30.44782609,,,36.38155836,,,37.66762528
746,36.76,30.44782609,,,37.36234894,,,36.73203865
747,102.11,96.04625,,,85.79944734,,,102.1078702
748,137.2,96.04625,,,100.5536255,,,137.162945
749,55.85,68.83264046,,,55.53615575,,,55.86283868
750,93.78294026,87.86479064,,,133.1280958,,,98.25725453
751,125.76,59.2,,,81.99808002,,,125.7103732
752,94.68,68.83264046,,,70.38598013,,,94.65946143
753,86.7,68.83264046,,,67.31620314,,,86.82904722
754,68.32,59.97956522,,,57.60580665,,,68.24094523
755,34.32,30.44782609,,,39.16504583,,,33.4139166
756,62.32,68.83264046,,,61.09750862,,,62.31614177
757,42.94,45.515,,,47.60611475,,,42.91594802
758,36.8,68.83264046,,,51.29273802,,,36.78207968
759,30.4,30.44782609,,,40.78320631,,,45.21867466
760,39.1,59.50417096,,,46.02919222,,,47.43775409
761,53.57,59.50417096,,,49.09017493,,,53.615399
762,48.11,59.50417096,,,50.3065782,,,75.48146875
763,55.68,59.50417096,,,50.17164905,,,74.3801744
764,55.56,59.50417096,,,48.81467978,,,55.40035065
765,59.74,59.50417096,,,49.76843074,,,59.85949886
766,69.45,59.97956522,,,55.90098727,,,69.41985973
767,65.75,61.21583333,,,55.56791375,,,65.7635783
768,63.29,68.83264046,,,64.32155139,,,63.28487191
769,73.72,68.83264046,,,68.73084651,,,73.73082478
770,38.98,35.12625,,,43.81855483,,,38.95585906
771,27.76,30.44782609,,,34.58645228,,,27.7531321
772,37.74,30.44782609,,,36.25746369,,,37.71018594
773,42.27,62.57970584,,,45.44017503,,,42.99516305
774,28.18,51.79986898,,,35.61595962,,,28.19606555
775,34.34,51.79986898,,,36.25396912,,,29.47701422
776,44.05,42.93492308,,,43.91331655,,,44.13712096
777,33.88,35.12625,,,42.70288402,,,42.94882589
778,46.52,42.93492308,,,44.91844148,,,46.47531314
779,51.06,42.93492308,,,45.55680919,,,51.07229651
780,63.73,42.93492308,,,48.11721013,,,63.59989558
781,56.33,42.93492308,,,47.18226725,,,56.31386171
782,66.09,59.97956522,,,55.58461649,,,66.15522407
783,49.18,59.97956522,,,52.29360537,,,49.1960447
784,44.39,42.93492308,,,49.33705553,,,47.21306185
785,49.39,42.93492308,,,50.56233872,,,49.40899581
786,57.44,59.97956522,,,57.71138065,,,57.4234119
787,50.99,42.93492308,,,47.35768581,,,50.91834286
788,49.52,59.50417096,,,47.23241873,,,49.49771112
789,46.37,42.93492308,,,47.8601541,,,46.36595523
790,47.82,42.93492308,,,48.75410078,,,47.87044846
791,49.35,59.50417096,,,47.79550319,,,49.53095678
792,44.68,59.50417096,,,45.56435781,,,44.63577091
793,49.32,59.50417096,,,47.75028254,,,49.34582573
794,38.81,42.93492308,,,47.35026449,,,38.81947046
795,51.07,42.93492308,,,49.2887424,,,51.11580236
796,61.64,42.93492308,,,48.89013499,,,61.69344541
797,64.58,68.83264046,,,62.88346127,,,64.58489466
798,65.27,68.83264046,,,63.56096882,,,65.19698825
799,50.87,68.83264046,,,63.9809769,,,57.85607873
800,41.73,45.515,,,54.8176726,,,41.69130731
801,40.84,42.93492308,,,46.87090498,,,40.96268195
802,34.29,42.93492308,,,47.94015836,,,44.98912494
803,43.03,42.93492308,,,47.70969951,,,43.0501583
804,41.46,42.93492308,,,48.319393,,,41.55303338
805,51.08,42.93492308,,,44.91607604,,,50.76818449
806,36.62,42.93492308,,,41.43622471,,,36.97957626
807,38.08,41.448,,,39.07853006,,,38.08735494
808,59.6,59.97956522,,,53.86449979,,,59.56093705
809,20.39,51.79986898,,,37.76742889,,,20.43264823
810,41.27,41.448,,,51.44410813,,,46.1299
811,35.34,41.448,,,39.69380379,,,35.33058717
812,28.69,42.93492308,,,43.0132459,,,28.78675815
813,39.72,41.448,,,39.94838819,,,39.72164566
814,53.78,68.83264046,,,61.32772011,,,51.77932042
815,34.39,51.79986898,,,38.83156047,,,34.43034808
816,37.14,42.93492308,,,44.09511534,,,37.22102162
817,34.76,42.93492308,,,43.30623964,,,34.72764612
818,38.43,45.515,,,46.23907032,,,38.3980919
819,65.49,68.83264046,,,60.94195996,,,65.44022774
820,60.03,61.21583333,,,61.08386054,,,59.99441723
821,65.19,61.21583333,,,62.73003053,,,65.16413839
822,38.49,43.678,,,48.25048511,,,38.49916318
823,38.16,59.97956522,,,49.77800862,,,41.65852083
824,34.75,42.93492308,,,44.77188866,,,34.88108874
825,34.1,51.79986898,,,37.46298197,,,32.93722183
826,27.16,43.678,,,40.32459938,,,27.16743759
827,45,41.448,,,45.79798089,,,44.98148438
828,36.36,61.21583333,,,50.76456903,,,53.98288953
829,27.66,51.79986898,,,36.33377536,,,27.72375065
830,26.63,42.93492308,,,41.66465045,,,39.55849695
831,35.04,42.93492308,,,46.49210907,,,42.16104805
832,38.14,42.93492308,,,47.06146923,,,38.18549203
833,32.82,42.93492308,,,46.35017741,,,48.41873752
834,27.71,42.93492308,,,41.87108413,,,27.72292772
835,49.78,43.678,,,47.10417775,,,49.8023955
836,87.19,68.83264046,,,64.31035986,,,87.14775483
837,78.12,68.83264046,,,65.1814337,,,78.05702929
838,67.99,68.83264046,,,62.64756243,,,58.10208071
839,59.04,68.83264046,,,63.84431716,,,59.0460702
840,37.05,42.93492308,,,46.09380456,,,98.14566455
841,93.78294026,87.86479064,,,92.62460259,,,93.7835497
842,34.42,42.93492308,,,47.41089693,,,34.42128491
843,23.66,29.90846154,,,37.26141093,,,23.68412447
844,59.55,35.12625,,,48.37902081,,,59.55256072
845,93.78294026,59.50417096,,,59.0933738,,,91.50254972
846,93.78294026,59.50417096,,,64.4804004,,,93.79931407
847,93.78294026,59.50417096,,,59.17121076,,,89.85523405
848,93.78294026,87.86479064,,,92.62460259,,,93.7835497
849,93.78294026,59.50417096,,,62.46922876,,,93.80829899
850,93.78294026,29.90846154,,,38.84776152,,,73.33981032
851,93.78294026,87.86479064,,,92.62460259,,,93.7835497
852,93.78294026,51.79986898,,,44.66818457,,,56.52074853
853,93.78294026,68.83264046,,,62.20320321,,,68.34338509
854,93.78294026,68.83264046,,,67.43498621,,,78.16010997
855,93.78294026,103.766718,,,91.21936419,,,94.0012017
856,93.78294026,103.766718,,,91.70552742,,,93.71171969
857,93.78294026,84.2534674,,,77.19849654,,,73.59902801
858,93.78294026,87.86479064,,,78.60544204,,,59.47486791
859,83,87.86479064,,,88.15336728,,,83.02365397
860,93.78294026,68.83264046,,,62.71578446,,,93.92252169
861,93.78294026,51.79986898,,,53.06406505,,,93.49414404
862,93.78294026,68.83264046,,,62.74771026,,,93.81832213
863,93.78294026,84.2534674,,,79.83754745,,,93.61400333
864,93.78294026,87.86479064,,,88.06299511,,,93.78262083
865,93.78294026,97.82258805,,,109.2863762,,,93.8051249
866,93.78294026,163.2705462,,,172.6249168,,,175.7363073
867,93.78294026,103.8749668,,,121.0028346,,,93.746405
868,93.78294026,103.8749668,,,122.990602,,,93.76420929
869,93.78294026,103.8749668,,,122.3506429,,,114.8396688
870,93.78294026,84.2534674,,,83.55257656,,,93.92166981
871,93.78294026,84.2534674,,,80.64763603,,,109.8873735
872,93.78294026,71.19,,,79.86763276,,,78.59888176
873,93.78294026,153.5513333,,,140.3076762,,,127.0736227
874,93.78294026,103.8749668,,,128.3595596,,,131.1696237
875,93.78294026,103.766718,,,94.21291739,,,93.77430292
876,93.78294026,68.83264046,,,72.19154775,,,93.69403141
877,93.78294026,68.83264046,,,68.12254896,,,93.62891703
878,93.78294026,97.82258805,,,113.2548174,,,93.85311249
879,93.78294026,103.8749668,,,118.1319245,,,93.86896809
880,93.78294026,103.8749668,,,128.1081633,,,124.4223269
881,93.78294026,103.8749668,,,114.6136115,,,93.77960261
882,93.78294026,103.8749668,,,116.5185578,,,93.85984785
883,93.78294026,103.8749668,,,129.7748637,,,131.1203467
884,93.78294026,163.2705462,,,158.1195409,,,93.92062654
885,93.78294026,163.2705462,,,159.4946959,,,150.3238715
886,169.64,212.99,,,155.7872069,,,169.540488
887,168,163.2705462,,,165.1169245,,,168.0368744
888,152.75,163.2705462,,,159.2258752,,,152.7629018
889,103.76,97.82258805,,,109.1448632,,,103.7061433
890,118.48,103.8749668,,,127.3304002,,,118.5000986
891,145.8,163.2705462,,,157.2195233,,,145.5586971
892,152.42,103.8749668,,,139.2717281,,,152.4172653
893,164.39,103.8749668,,,137.328564,,,122.5936906
894,159.65,103.8749668,,,142.0475921,,,129.8679768
895,165.88,212.99,,,182.1449781,,,166.201978
896,171.54,163.2705462,,,161.5538302,,,171.5771644
897,171.87,163.2705462,,,161.2259392,,,171.8556261
898,184.29,187.48,,,172.8728857,,,184.2268972
899,182.09,187.48,,,169.8207039,,,151.1407478
900,114.83,112.1627273,,,112.042784,,,114.667432
901,57.18,71.19,,,75.43964143,,,57.29744101
902,85.03,97.82258805,,,100.2900624,,,85.01019769
903,115.76,97.82258805,,,117.9563614,,,120.6737702
904,43.54,68.83264046,,,59.65743987,,,43.58017963
905,51.16,52.36857143,,,53.19243209,,,51.12878905
906,53.46,84.2534674,,,69.72287691,,,53.48684381
907,93.78294026,87.86479064,,,92.62460259,,,93.7835497
908,129.99,136.1126136,,,132.3868706,,,130.0047587
909,140.99,136.1126136,,,147.3854326,,,140.9922256
910,134.72,136.1126136,,,136.6154885,,,134.8489106
911,139.49,136.1126136,,,139.0350117,,,175.2424865
912,150.32,136.1126136,,,132.7502065,,,159.6798717
913,160.06,136.1126136,,,141.2672189,,,160.0608878
914,110.64,84.64875,,,113.9060979,,,110.6348226
915,70.58,119.5336364,,,92.72430978,,,70.50946772
916,95.38,84.64875,,,106.6201845,,,95.3785407
917,98.32,84.64875,,,109.1984227,,,98.28473814
918,79.77,87.86479064,,,96.45954771,,,80.04634627
919,139.66,163.2705462,,,157.463949,,,139.5561778
920,174.63,163.2705462,,,175.5100085,,,154.2665778
921,190.51,163.2705462,,,175.8407994,,,190.5006466
922,172.81,163.2705462,,,170.1877389,,,172.7531102
923,166.62,163.2705462,,,163.8738445,,,166.5823382
924,165.57,163.2705462,,,158.8096358,,,165.5781618
925,162.08,163.2705462,,,161.0362237,,,162.0695389
926,168.11,163.2705462,,,159.8185916,,,168.1834975
927,146.87,212.99,,,158.1375455,,,160.9965692
928,164.43,163.2705462,,,159.597075,,,164.3290108
929,198.03,213.60625,,,192.4446793,,,198.0816051
930,208.43,213.60625,,,191.5787648,,,209.6255024
931,208.91,213.60625,,,190.3219715,,,235.4270118
932,184.97,163.2705462,,,172.839316,,,184.9324939
933,189.22,163.2705462,,,173.1421322,,,189.2789835
934,195.32,196.83625,,,188.7311651,,,195.2945226
935,195.91,196.83625,,,190.896256,,,195.8984053
936,183.89,163.2705462,,,172.839316,,,183.921164
937,111,136.1126136,,,121.0020249,,,111.0689579
938,93.78294026,136.1126136,,,124.148338,,,122.948444
939,93.78294026,119.6268134,,,145.1839857,,,93.78094734
940,197.48,163.2705462,,,162.0552393,,,196.3964033
941,199.94,163.2705462,,,170.9957753,,,195.8209551
942,174,136.1126136,,,148.8401671,,,145.974843
943,93.78294026,144.8016386,,,142.6152903,,,93.79121354
944,93.78294026,119.6268134,,,160.8546411,,,94.04778811
945,93.78294026,119.6268134,,,144.5193995,,,115.987824
946,93.78294026,119.6268134,,,141.3086548,,,94.0426096
947,176,144.8016386,,,147.1047437,,,175.8545491
948,180.46,163.2705462,,,170.3593698,,,180.4621509
949,173.98,163.2705462,,,175.3688674,,,173.9739092
950,112.49,97.82258805,,,133.4385849,,,112.457803
951,142.99,163.2705462,,,162.0409825,,,142.9915085
952,101.47,97.82258805,,,104.7239133,,,101.4523899
953,65.14,71.19,,,79.86815698,,,61.51779149
954,65.42,87.86479064,,,85.4459329,,,65.40017421
955,130.83,251.1628571,,,146.7556217,,,130.8796706
956,127.67,136.1126136,,,127.961966,,,111.5970726
957,150.84,163.2705462,,,167.3172098,,,150.8075983
958,171.61,163.2705462,,,169.7665676,,,171.650816
959,146.68,163.2705462,,,158.6598557,,,146.6261253
960,133.98,136.1126136,,,137.7727258,,,134.0026219
961,132.83,136.1126136,,,137.5159435,,,132.9045864
962,151.8,163.2705462,,,157.3972898,,,151.8730926
963,189.22,251.1628571,,,190.6452825,,,189.2326195
964,76.36,103.8749668,,,116.77396,,,76.36263059
965,73.13,87.86479064,,,89.97627135,,,73.05514068
966,91.7,84.2534674,,,89.44333695,,,91.74174626
967,645.27,251.1628571,,,348.2242971,,,645.2577212
968,411.72,251.1628571,,,347.039044,,,411.7371053
969,314.28,251.1628571,,,288.7984638,,,314.263296
970,251.86,251.1628571,,,239.2784488,,,251.8804499
971,214.03,251.1628571,,,160.3421288,,,214.0587451
972,165.75,136.1126136,,,131.9036397,,,165.8103059
973,139.81,136.1126136,,,129.1968839,,,178.519219
974,159.68,136.1126136,,,137.0328858,,,159.6750459
975,174.02,251.1628571,,,167.7361474,,,192.2391314
976,148.28,136.1126136,,,128.0641754,,,148.3449431
977,166.84,163.2705462,,,160.7638388,,,166.8618403
978,104.82,112.1627273,,,134.212745,,,130.258345
979,320.96,212.99,,,205.817992,,,320.5229853
980,318.76,251.1628571,,,267.2555832,,,318.7091125
981,261.34,163.2705462,,,156.6904094,,,150.8557652
982,158.57,97.82258805,,,111.2821942,,,107.638532
983,98.71,84.2534674,,,80.62081525,,,87.10119318
984,115.23,87.86479064,,,92.26831751,,,115.1825583
985,174.09,136.1126136,,,139.7373256,,,174.004626
986,170.46,136.1126136,,,154.5131257,,,170.4959936
987,144.97,136.1126136,,,127.7073542,,,144.9606875
988,166.86,153.5513333,,,141.4758874,,,166.6569908
989,118.53,136.1126136,,,119.9968085,,,118.7761842
990,79.71,71.19,,,79.4436991,,,79.85418708
991,65.6,52.36857143,,,49.48289332,,,65.5375343
992,90.93,84.2534674,,,84.0303136,,,90.90062028
993,109.42,87.86479064,,,104.9086019,,,109.3900078
994,137.12,136.1126136,,,128.4411169,,,143.3666715
995,120.18,136.1126136,,,119.4928267,,,120.1617533
996,171.95,136.1126136,,,130.3587984,,,171.9173193
997,104.58,136.1126136,,,111.8120595,,,110.0232153
998,134.45,153.5513333,,,123.2705009,,,134.4646047
999,161.43,97.82258805,,,117.9993168,,,126.9056704
