PM10
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
71.75
44.32
57.66
66.92
61.28
64.33
72.51
66.19
70
103.67
88.08
94.68
93.69
84.09
48.73
43.26
28.5
38.65
51.92
59.55
41.04
34.5
37.7
45.84
74.44
71.21
87.86
73.38
67.63
44.37
72.37
66.52
50.72
52.81
62.52
62.85
69.94
74.14
77.64
50.76
43.19
26.69
33.22
32.44
56.8
71.28
72.91
61.53
47.07
33.52
37.92
50.18
44.47
43.1
53.96
50.15
41.16
47.82
77.03
75.81
73.5
77.4
73.88
68.59
72.74
60.28
53.7
59.55
51.13
51.02
50.64
46.33
50.68
53.6
48.48
45.47
56.79
49.76
43.35
46.1
43.97
50.26
43.49
45.61
22.27
27.95
33.47
44.76
42.19
33.93
52.87
50.78
46.7
43.6
43.6
57.19
34.31
45.03
37.99
40.49
32.12
39.09
29.62
35.84
53.85
49.85
27.66
31.67
18.51
20.87
21.94
17.15
30.25
43.95
43.15
65.45
77.38
84.23
93.54
88.14
49.49
87.17
56.82
98.76
84.74
99.29
131.56
110.2
120.75
119.92
44.74
29.46
54.43
45.33
43.56
193.79
57.08
51.64
62.05
96.87
107.24
84.19
106.25
89.07
53.31
64.91
51.08
64.74
94.65
45.59
42.62
59.92
81.38
117.59
124.73
118.3
123.82
120.23
124.16
131.62
131.2
169.82
159.35
155.27
137.1
147.28
139.77
144.12
145.66
125.03
136.74
151.1
145.49
169.38
115.98
78.03
87.83
107.59
138.32
126.01
154.14
137.01
142.02
174.59
147.51
104.01
85.09
117.1
146.41
132.4
132.61
140.43
152.37
173.53
151.06
158.48
211.05
217.1
137.12
145.84
131.73
133.36
131.83
113.44
171.29
166.87
145.86
129.43
145.98
113.94
166.97
94.68
110.69
127.98
143.19
178.05
102.62
74.05
59.67
63.36
89.38
148.18
161.69
180.01
169.44
162.05
175.58
159.72
175.21
185.79
79.25
56.19
86.7
125.17
116.08
139.1
162.04
134.69
134.18
132.96
88.17
96.11
138.75
136.57
118.12
137.69
143.93
156.56
144.3
123.68
142.22
206.62
199.7
222.33
112.63
71.69
148.99
172.24
168.14
133.89
116.86
134.89
190.81
183.66
91.92
128.55
117.95
108.11
102.6
89.98
118.36
108.13
119.78
83.31
55.33
72.2
92.81
116.37
145.72
156.87
190.62
102.53
71.44
48.82
65.76
54.02
56.72
93.54
72.62
54.63
63.13
56.42
57.58
53.3
55.91
54.01
69.06
75.57
71.95
68.48
55.86
80.1
94
90.01
83.87
75.1
80.37
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
59.2
47.28
54.37
51.74
47.22
44.6
47.19
43.73
51.06
63.08
59.54
48.29
45.47
39.09
42.31
45
57.39
49.85
60.49
56.39
52.06
68.46
53.46
59.8
58.94
64.8
122.24
117.46
85.31
61.94
44.21
43.67
41.59
46.71
43.1
56.42
58.69
50.12
53.12
39.23
38.6
40.6
38.82
52.45
19.22
35.66
25.69
23.42
27.07
19.7
24.58
32.08
26.81
29.24
19.57
22.83
20.2
22.24
12.73
24.57
69.89
67.01
47.77
46.04
28.99
21.32
37.1
38.94
55.62
36.19
27.36
7.21
11.59
17.7
23.3
24.43
61.06
77.76
91.65688
67.43
62.57
47.76
41.54
16.99
20.41
17.32
14.34
16.56
20.85
40.14
59.24
65.78
42.65
30.48
26.69
30.05
38.6
52.46
20.98
20.47
31
16.49
23.84
18.91
9.9
13.47
33.59
41.92
35.16
59.91
64.2
70.39
54.36
52.74
38
44.5
38.91
47.23
51.99
44.28
39.66
47.82
35.08
28.05
38.69
30.89
33.75
38.12
35.38
31.77
22.18
21.09
34.36
30.08
28.16
38.06
42.46
48.81
50.17
91.65688
23.42
31.63
32.14
25.12
44.82
23.39
34.78
28.07
22.31
30.34
28.99
30.06
39.91
32.54
46.78
91.65688
91.65688
25.57
39.24
47.06
91.65688
47.87
57.99
59.48
48.56
52.13
83.61
35.9
36.38
54.28
62.45
66.78
97.04
114.11
69.22
73.33
79.21
77.43
37.9
44.44
66.65
51.02
64.84
69.38
62.2
72.67
68.34
63.75
59.14
76.36
85.22
94.47
118.92
121.91
111.97
105.66
127.38
151.69
161.62
142.36
114.37
130.55
128.78
149.18
164.22
157.25
134.26
138.31
128.2
136.83
119.98
139.97
127.98
120.11
124.64
131.72
136.43
96.21
132.1
185.22
183.36
133.98
114.57
82.27
113.82
124.02
152.03
141.47
165.77
183.95
118.69
139.92
130.66
127.73
125.73
137.47
105.27
110.75
86.02
136.61
151.78
153.37
157.2
142.52
130.54
122.21
135.66
164.82
155.59
189.18
176.4
185.17
142.7
161.99
189.73
204.84
200.78
91.65688
181.72
178.12
207.47
214.04
167.35
188.63
178.4
175.24
143.97
137.02
104.41
105.38
91.65688
86
172.85
146.08
174.71
192.94
171.38
171.43
192.23
198
158.16
154.18
158.45
155.78
159.15
146.57
155.02
146.06
162.99
114.56
125.28
110.13
136.63
122.31
155.97
212.18
161.93
116.48
92.85
77.08
71.06
81.24
168.91
84.76
91.17
93.54
114.12
130.56
159.24
130.62
81.08
86.34
103.46
137.4
128.14
144.05
168.47
161.79
111.08
96.89
75.13
109.89
95.31
75.37
74.02
131.84
129.96
127.17
116.74
127.02
109.2
131.64
187.1
122.87
108.23
133.3
147.7
136.98
141.95
156.25
106.98
79.01
44.47
60.22
137.08
142.08
99.97
79.44
69.37
82.49
78.74
85.55
93.94
109.15
86.94
76.05
68.73
64.28
70.06
63.59
56.81
67.42
69.61
54.42
57.77
71.68
72.58
65.92
74.13
150.12
162.49
97.18
55.22
56.82
59.56
55.31
78.43
65.85
60.88
53.18
56
59
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
50
38.34
99.18
96.31
85.51
69.55
67.01
78.5
63.66
67.45
70.88
65.44
60.75
55.06
45.14
39.46
44.94
43.39
51.96
36.21
35.69
27.18
28.94
29.03
31.21
33.79
57.67
80.47
49.07
36.76
102.11
137.2
55.85
91.65688
125.76
94.68
86.7
68.32
34.32
62.32
42.94
36.8
30.4
39.1
53.57
48.11
55.68
55.56
59.74
69.45
65.75
63.29
73.72
38.98
27.76
37.74
42.27
28.18
34.34
44.05
33.88
46.52
51.06
63.73
56.33
66.09
49.18
44.39
49.39
57.44
50.99
49.52
46.37
47.82
49.35
44.68
49.32
38.81
51.07
61.64
64.58
65.27
50.87
41.73
40.84
34.29
43.03
41.46
51.08
36.62
38.08
59.6
20.39
41.27
35.34
28.69
39.72
53.78
34.39
37.14
34.76
38.43
65.49
60.03
65.19
38.49
38.16
34.75
34.1
27.16
45
36.36
27.66
26.63
35.04
38.14
32.82
27.71
49.78
87.19
78.12
67.99
59.04
37.05
91.65688
34.42
23.66
59.55
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
83
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
169.64
168
152.75
103.76
118.48
145.8
152.42
164.39
159.65
165.88
171.54
171.87
184.29
182.09
114.83
57.18
85.03
115.76
43.54
51.16
53.46
91.65688
129.99
140.99
134.72
139.49
150.32
160.06
110.64
70.58
95.38
98.32
79.77
139.66
174.63
190.51
172.81
166.62
165.57
162.08
168.11
146.87
164.43
198.03
208.43
208.91
184.97
189.22
195.32
195.91
183.89
111
91.65688
91.65688
197.48
199.94
174
91.65688
91.65688
91.65688
91.65688
176
180.46
173.98
112.49
142.99
101.47
65.14
65.42
130.83
127.67
150.84
171.61
146.68
133.98
132.83
151.8
189.22
76.36
73.13
91.7
214.03
165.75
139.81
159.68
174.02
148.28
166.84
104.82
158.57
98.71
115.23
174.09
170.46
144.97
166.86
118.53
79.71
65.6
90.93
109.42
137.12
120.18
171.95
104.58
134.45
161.43
187.41
136.22
193.37
170.38
191.27
202.21
182.43
168.14
181.13
147.37
172.33
183.89
187.57
181.62
107.65
184.54
178.04
194.9
166.29
152.05
135.94
99.72
119.02
177.18
161.62
180.97
183.64
100.14
91.5
97.24
115.73
115.72
115.47
127.73
203.13
147.09
115.31
97.17
78.23
74.03
63.79
44.47
60.44
85.82
93.22
65.67
71
86.3
76.26
68.69
73.8
87.54
112.72
120.39
125.74
82.6
94.4
68.15
66.92
81.02
62.01
51.14
38.04
48.37
69.67
86.06
87
124
186.61
124.68
97.22
96.39
98.71
97.81
116.11
145.65
98.73
143.69
91.65688
172.26
134.36
73.94
50.22
77.58
78.24
78.92
68.02
53.4
64.42
74.38
90.33
95.27
92.27
97.12
65.79
54.43
40.85
37.33
25.23
32.03
30.57
91.65688
91.65688
41.56
43.66
44.93
51.37
48.04
33.18
20.98
12.03
21.77
33.97
29.28
28.45
22.06
24.93
31.07
23.81
41.03
17.28
31.72
86.45
73.74
58.03
41.33
49.3
75.21
82.97
57.73
61.54
61
91.65688
40.75
45.14
59.42
59.33
91.65688
55.14
59.28
48.47
42.66
91.65688
51
91.65688
34.37
37.47
44.35
49.2
45.31
42.52
44.81
37.57
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
91.65688
41.76
36.04
40.55
46.92
45.31
40.03
46.95
47.83
56.33
71.02
57.61
50.19
75.06
73.44
47.44
64.61
51
39.4
37.72
37.68
48.96
41.66
42.96
36.48
43.28
24.16
23.27
25.96
30.86
29.37
30.54
25.44
35.72
43.6
41.07
47.1
48.17
32.42
30.24
35.17
37.22
73.88
58.34
59.58
66.48
27.5
41.07
58.16
49.75
44.47
45.99
23.07
25.54
49.54
60.11
63.32
80.56
68.65
78.66
92.01
80.84
53.13
54.33
58.74
86.73
83.02
118.06
160.07
180.69
160.22
154.04
139.66
125.03
111.91
130.64
145.22
91.65688
91.65688
91.65688
118.55
151.56
146.26
162.13
169.84
170.65
142.42
131.9
140.98
169.45
158.47
160.85
137.99
98.52
118.05
120.53
115.53
147.9
166.92
173.8
198.39
228.2
205.66
147.28
131.47
198.47
186.54
225.02
91.65688
91.65688
202.26
231.01
219.77
203.31
123.27
151.44
159.55
140.33
115.27
97.04
102.44
130.25
135.02
91.65688
118.7
132.17
164.6
168.31
142.72
123.28
147.08
156.77
182.38
181.56
204.98
189.37
133.25
124.39
148.67
165.36
161.51
201.08
186.84
178.6
183.83
100.25
147.42
169.05
132.19
191.82
195.52
174.6
187.11
141.49
159.62
140.65
97.91
74.36
57.26
69.61
80.31
92.64
116.57
121.53
105.89
91.45
91
116.46
102.94
92.87
96.7
107.66
123.24
103.08
74.64
132.48
131.54
92.44
67.55
95.3
85.89
116.95
138.13
140.35
147.75
144.59
137.27
110.19
113.84
68.45
111.36
117.32
105.59
133.96
108.37
99.73
108.26
167.59
184.29
175.75
173.48
152.95
71.38
81.47
90.49
66
98.72
118.95
132.76
109.82
88.81
76.43
74.81
68.29
49.35
41.82
37.21
38.07
34.35
40.24
49.11
48.59
64.74
75.48
70.2
47.11
39
