PM2_5
69.82
56.98
62.25
49.27
43.93
34.08
46.86
62.15
53.77
69.89
64.71
44.05
45.07
49.83
53.19
58.72
50
43.59
49.09
45.01
44.37
27.21
25.73
28.33
28.97
34.21
29.57
26.2
33.39
43.39
42.3
36.61
45.35
45.55
51.46
50.39
48.65
27.79
37.47
44.04
46.41
10.17
62.07
37.74
43.96
50.38
46.88
46.71
37.18
33.8
35.37
45.16
36.02
30.79
31.14
32.67
34.97
28.73
27.86
40.92
39.53
17.3
51.64
39.06
37.27
49.56
54.92
44.73
41.87
47.81
44.91
40.37
37.38
45.65
42.46
47.29
48.49
42.22
50.55
30.56
41.99
46.62
44.48
47.03
53.83
50.18
64.1
67.99
69.44
55.84
45.18
31.96
40.99
39.56
46.47
30.43
24.39
31.74
34.12
37.9
41.17
39.19
41.1
40.14
41.99
25.83
17
34.09
33.07
28.63
35.5
34.15
33.55
37.15
34.4
34.26
38.73
48.27
33.98
38.96
37.87
31.63
33.55
34.69
28.61
28.39
26.74
21.26
17.2
21.71
22.72
20.06
25.07
24.79
30.82
36.81
38.06
36.6
23.54
34.87
30.23
30.36
33.09
33.41
31.62
35.43
36.51
27.2
27.9
26.54
26.33
27.18
26.85
36.96043507
36.96043507
36.96043507
37.92
30.2
31.79
30.26
21.16
19.88
20.25
17.53
18.21
19.51
20.53
20.4
27.14
22.25
28.15
22.61
23.9
26.02
37.64
18.38
12.81
17.28
36.96043507
36.96043507
36.96043507
36.96043507
36.96043507
36.96043507
36.96043507
36.96043507
32.11
24.15
16.58
16.02
20.49
18.96
24.82
19.4
21.7
21.3
24.26
24
22.64
27.14
29.97
34.6
13.29
18.35
20.59
16.72
29
18.79
14.63
17.24
17.62
16.03
12.22
11.37
16.72
19.1
22.57
25.74
19.25
15.97
21.04
21.21
18.36
28.65
36.96043507
36.96043507
36.96043507
36.96043507
17.12
25.1
20.42
24.9
29.51
21.49
23.39
25.6
24.82
23.77
22.18
17.07
11.51
15.38
16.51
11.5
8.49
12.18
10.39
12.25
9.07
16.21
8.19
16.77
17.21
18.23
15.43
14.67
18.52
16.75
20.82
22.19
13.26
17.82
22.4
19.54
22.1
26.03
12.37
13.27
21.55
14.74
9.75
15.86
12.02
16.23
26.69
25.48
21.33
33.06
32.51
30.19
32.83
46.48
42.02
52.93
29.87
35.69
35.67
52.23
56.44
13.76
6.16
31.67
16.69
13
24.84
26.99
11.24
21.92
27.46
17.14
27.37
24.01
21.35
8.54
19.89
24.61
24.75
26.16
32.96
22.43
25.69
38.16
60.76
67.55
57.48
59.65
57.36
48.67
46.18
66.84
80.41
65.94
61.3
70.14
60.76
60.35
68.26
62.21
52.93
58.6
66.65
55.89
58.06
45.42
39.43
47.89
56.49
45.84
46.71
54.33
52.5
53.21
50.66
47.47
44.83
51.02
62.99
60.97
57.26
73.69
78.06
80.52
70.49
80.57
77.22
65.17
72.25
56.26
55.88
26.2
24.4
39.41
67.96
78.66
68.26
51.1
64.65
51.45
46.58
58.32
47.24
45.25
41
53.73
68.26
51.51
29.8
31.83
29.11
47.73
63.62
75.53
61.8
59.01
59.26
73.76
78.49
42.72
57.1
49.74
22.61
21.64
41.76
44.42
47.82
45.13
58.82
54.61
50.16
50.66
56.05
72.44
58.54
51.76
47.24
50.94
71.61
54.59
57.29
68.14
84.03
65.27
50.92
62.13
54.25
58.22
56.42
53.66
36.33
40.95
48.74
55.41
57.74
36.23
48.56
45.33
41.75
40.04
31.27
21.16
34.12
46.24
32.32
22.9
23.39
22.42
37.01
40.48
41.22
36.06
31.88
25.29
35.68
27.62
28.63
31.45
35.93
35.58
29.3
41.96
34.19
28.21
34.87
34.29
25.45
31.75
43.95
42.02
39.91
37.69
24.81
26.68
27.89
27.55
30.58
28.31
29.07
30.96
26.23
26.8
27.99
24.53
29.48
24.83
22.68
19.39
25.98
19.29
18.75
18.19
20.32
21.55
29.74
25.78
25.65
22.62
18.33
18.14
20.51
26.49
21.44
17.52
18.29
18.95
19.19
18.77
22.45
20.19
22.39
26.7
35.34
29.76
19.32
15.03
13.44
14.39
16.37
16.13
18.56
16.97
17.81
16.96
10.34
11.39
19.6
12.7
36.96043507
36.96043507
4.65
20.65
13.67
13.28
10.84
16.6
12.63
11.88
14.21
16.86
10.49
11.87
15.88
12.64
8.82
14.37
18.51
18.38
19.76
17.92
9.78
15.62
15.11
15.65
15.6
13.62
11.13
13.55
13.06
9.9
5.41
8.39
10.08
10.5
10.51
12.8
13.33
15.25
13.58
11.29
7.81
2.1
7.77
7.53
9.69
12.42
12.52
11.35
9.69
8.33
10.28
19.04
8.76
7.41
7.03
13.12
13.31
11.66
12.5
11.66
9.25
6.37
7.38
16.55
9.14
7.72
13.87
14.06
12.21
14.49
10.18
8.72
11.66
14.06
12.99
8.85
10.62
9.42
7.84
12.04
10.49
9.96
18.03
15.28
15.7
10.49
36.96043507
2.86
10.52
10.27
12.78
21.23
14.85
16.12
20.89
24.3
18.04
16.63
17.15
15.75
8.56
10.54
15.36
11.97
14.3
13.26
13.15
15.43
17.57
22.37
18.04
13.06
11.6
11.59
15.13
13.11
11.42
15.91
19.71
24.72
23.44
25.3
23.1
20.43
28.89
31.08
35.24
39.56
38.91
42.84
46.69
39.14
38.2
16.9
14.26
19.23
19.63
22
28.75
27.97
40.93
31.92
45.7
36.81
31.17
32.34
31.82
29.56
27.07
37.16
32.86
68.07
85.71
63.91
50.15
52.98
56.9
58.84
64.37
60.57
73.22
78.56
54.29
90.23
53.85
58.42
57.76
35.46
52.42
