PM10
61.42
59.69
68.64
67.83
68.2
66.01
61.59
58.87
58.92
54.58
55.65
66.33
61.68
59.29
56.79
63.12
65.95
62.09
67.82
84.75
86.09
86.74
56.51
54.14
57.39
59.67
54.16
63.45
61.42
63.65
66.27
65.14
59.97
66.59
62.88
62.78
61.08
63.8
68.91
71.06
76.56
77.4
82.93
81.99
83.13
80.87
68.29
65.4
65.13
62.47
74.09
81.39
86.47
88.38
81.7
84.24
82.1
81.56
81.1
84.17
82.94
84.68
91.39
91.54
92.25
88.23
91
93.69
93.31
93.05
88.47
89.09
91.62
92.9
89.14
76.09
78.49
66.61
72.19
70.9
66.71
79.89
102.21
100.97
97.78
100.76
91.5
93.7
92.88
91.28
86.13
86.53
86.5
87.91
89.54
84.26
108.07
103.37
96.97
91.07
87.78
98.13
105.89
96.91
87.7
100.22
98.35
98.6
114.32
114.17
103.65
88.58
91.26
101.75
96.32
104.52
104.93
106.44
97.23
97.16
106.2
102.11
103.38
96.06
79.68
73.92
66.97
69.19
60.84
72.36
78.79
72.42
77.52
76.49
64.3
65.92
62.33
62.2
68.68
60.71
71.52
81.37
69.47
74.62
76.52
84.16
94.77
85.67
79.06
88.48
76.82
61.35
60.38
78.93
83.98
82.28
73.1
89.3
96.88
90.73
109.85
102.91
90.16
88.79
91.78
85.79
68.78
59.56
61.26
67.08
84.38
88.08
87.13
83.77
91.5
103.02
76.6
64.84
68.19
60.7
66.05
34.84
41.43
30.6
38.91
32.93
32.97
35.51
38.04
48.74
45.87
51.49
46.2
40.6
44.01
41.41
48.29
43.47
45.88
46.24
44.14
48.85
42.68
44.27
43.2
41.44
34.96
39.75
44.02
47.41
37.25
45.08
41.25
40.63
45.02
43.66
47.36
45.34
38.95
36.55
37.4
40.67
49.93
46.67
45.29
42.42
47.39
27.64
37.54
40.93
36.35
40.79
41.79
55.79
49.97
55.72
38.99
43.09
43.16
39.56
47.2
42.23
43.05
41.29
41.76
37.02
34.54
45.8
28.54
34.31
41.31
53.59
49.18
50.39
47.95
50.59
51.58
40.51
34
21.7
25.27
24.69
40.16
46.61
46.85
44.67
47.07
52.15
48.27
47.61
53.84
42.87
33.5
29.11
34.87
30.73
33.09
31.73
34.72
36.61
36.2
36.88
35.83
43.33
43.52
39.55
40.69
40.08
40.6
37.9
38.11
35.24
33.53
33.08
37.91
35.21
41.61
40.99
40.78
37.98
36.17
36.52
38.04
38.01
35.94
34.74
46.1
37.33
35.38
36.2
38.28
35.91
35.98
37.1
37.87
38.46
40.53
41.23
44.03
38.28
36.3
38.07
38.68
37.79
35.56
36.56
41.01
37.73
38.72
37.82
41.16
42.94
48.4
47.11
46.08
45.52
41.4
32.74
41.24
46.25
41.02
41.43
48.56
45.61
40.86
39.4
37.9
41.95
42.26
47.23
44.16
50.38
50.83
47.96
55.34
55.14
56.06
82.96244073
56.29
49.12
51.29
48.54
49.1
51.55
52.62
48.67
54.22
57.99
64.12
61.15
64.82
72.78
62.38
63.43
65.57
66.95
81.84
68.72
59.7
64.76
68.87
61.55
63.87
57.34
50.66
54
59.36
53.69
56.84
59.65
54.64
62.23
62.38
68.27
68.39
77.54
80.99
77.48
79.89
79
74.76
83.58
86.19
86.18
87.94
94.18
85.02
81
77.18
89.68
75.8
73.56
113.05
149.35
165.2
184.81
101.04
65.8
70.05
74.97
84.98
92.57
85.64
73.18
69.02
78.52
76.39
76.79
88.85
85.16
103.9
97.67
97.09
92.73
96.65
92.15
88.63
88.33
84.5
87.93
82.96244073
99.37
103.29
93.61
92.94
101.36
94.37
90.67
91.43
104.34
99.09
102.73
95.54
110.25
110.34
105.19
112.74
105.98
94.95
102.3
96.11
93.8
75.81
86.82
71.15
73.9
83.69
73.59
83.93
90.97
87.98
86.91
92.96
84.05
89.89
94.63
96.34
105.18
93.26
99.8
108.99
104.8
94.24
88.35
93.33
108.88
84.81
88.46
89.16
86.01
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
107.99
118.71
100.29
101.38
90.44
105.08
94.24
77.21
81.62
57.45
73.72
77.37
88.8
91.04
92.33
94.46
83.61
76.28
90.36
93.49
92.2
101.92
94.59
98.36
105.77
110.69
97.88
107.94
93.84
105.79
112.13
80.02
90.66
98.42
101.35
106.61
111.03
89.38
87.07
63.32
71.95
69.55
135.44
82.36
88.78
83.51
99.9
91.99
85.86
89.21
102.67
92.59
102.8
85.85
83.26
93.1
99.32
93.65
86.58
101.05
79.15
75.55
80.07
67.37
71.8
92.17
87.97
87.97
87.97
87.97
87.97
87.97
87.97
87.97
84.09
85.6
87.1
85.39
84.36
76.42
82.96244073
82.96244073
65.19
73.31
85.18
78.51
64.65
92.11
79.47
66.65
69.44
63.17
60.01
81.99
51.79
56.37
35.85
35.84
47.07
68.33
69.71
77.91
70.76
56.65
54.13
57.13
53
43.18
43
32.17
39.61
36.17
31.93
47.39
51.71
49.56
56.81
57.07
65.21
73.94
62.16
60.63
49.54
46.17
56.35
63.82
54.55
56.47
62.02
64.24
60.4
115.95
107.46
77.57
43.85
62.38
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
75.23
88.47
82.96244073
78.48
77.37
54.91
55.44
82.96244073
34.3
41.83
38.17
41.25
47.8
57.08
40.62
43.99
41.78
42.38
42.76
38.6
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
43.38
40.27
29.74
32.03
54.64
61.52
70.06
73.27
67.6
68.22
77.31
68.27
63.51
63.97
54.85
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
60.73
82.26
77.15
72.53
62.19
82.96244073
72.91
62.37
50.64
50.95
58.04
57.14
46.92
52.28
57.76
44.12
49.52
51.84
51.59
48.79
175.02
624.8
330.54
71.08
71.02
60.97
49.02
41.99
42.74
44.48
42.07
39.34
44.83
46.89
46.55
53.11
39.64
49.16
82.96244073
82.96244073
43.22
56.59
91.66
82.96244073
55.17
82.96244073
82.96244073
82.96244073
82.96244073
74.76
79.82
79.19
98.69
82.96244073
96.29
45.26
81.42
87.69
90.32
85.53
91.71
90.44
71.39
72.95
76.42
82.36
50.45
77.53
97.33
96.66
109.61
109.22
120.7
160.96
146.44
128.24
125.99
92.79
81.4
82.79
81.94
80.11
79.55
63.77
66.36
77.29
68.81
55.18
53.27
60.27
40.37
45.78
60.67
79.68
83.87
81.43
90.51
85.69
93.49
87.7
78.54
76.24
84.48
84.14
84.25
100.01
96.72
101.52
106.79
92.74
89.9
91.41
109.3
125.99
122.57
125.06
129.76
123.16
131.5
129.48
125.58
154.09
171.54
160.09
131.82
135.78
134.65
110.04
67.64
80.27
76.31
84.16
73.6
80.11
94.85
118.39
116.97
116.52
113.11
88.56
89.24
93.67
103.18
101.09
97.05
92.55
99.02
107.88
105.7
104.21
107.26
97.91
102.78
246.34
236.6
168.54
114.73
96.85
96.85
106.31
105.79
122.26
113.41
141.92
122.3
126.24
131.02
126.54
119.44
115.25
107.65
94.63
95.61
106.33
104.53
108.74
100.11
97.34
97.57
104.82
110
97.07
100.79
110.48
117.07
108.83
91.14
116.05
102.59
110.5
101.33
82.96244073
89.64
102.18
96.39
104.69
104.09
92.92
88.49
69.17
66.35
82.96244073
82.96244073
100.55
76.07
72.7
95.04
72.56
65.01
73.07
85.1
81.98
95.81
88.35
86.73
73.79
85.46
82.96244073
87.07
88.86
112.92
118.28
127.25
109.33
110.7
103.33
120.08
106.68
120.19
113.85
106.2
112.91
120.9
134.76
124.34
109.41
110.34
106.97
114.83
106.25
104.23
108.87
124.36
105.98
112.57
117.67
106.83
105.52
109.37
110.72
111.32
103.1
102.38
110.28
108.44
111.02
111.87
116.55
116.06
119.83
118.57
123.36
108.59
107.57
103.54
101.16
97.78
96.24
109.24
116.73
89.69
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
81.51
80.51
91.05
88.8
86.05
90.23
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
78.63
90.6
98.95
86.08
86.68
94.47
84.61
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
45
80.22
105.34
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
82.96244073
49.54
49.63
49.68
49.99
49.97
50.2
50.22
49.43
50.16
50.66
49.78
50.37
49.81
49.94
49.77
50.06
50.4
49.99
49.58
50.03
49.52
49.14
50
50.19
50.03
61.93
88.02
87.94
103.52
92.46
92.92
93.74
99.79
98.22
109.47
91.62
104.24
84.55
79.44
84.96
85.3
85.28
85.65
92.39
87.56
85.03
88.86
83.54
83.52
86.44
80.72
81.42
78.81
85.83
88.77
86.45
92.3
91.05
92.37
98.19
102.09
97.63
92.19
90.04
94.13
89.8
93.04
90.23
95.93
90.84
89.78
87.69
85.16
84.04
81.12
84.76
80.35
82.38
83.4
81.08
80.72
93.8
149.29
73.12
96.62
123.1
94.86
76.18
157.19
160.72
189.5
129.98
134.11
138.39
108.34
122.9
118.6
108.7
136.6
133.29
157.3
133.31
161.99
155.28
131.03
116.49
124.89
121.74
136.17
136.81
136.74
127.12
114.18
106.41
88.97
147.19
139.92
124.59
107.99
112.37
50.27
51.48
74.48
95.54
84.65
135.25
153.28
50.71
106.8
128.76
165.07
109.23
124.25
117.66
92.74
94.06
63.14
69.28
67.71
89.26
77.27
59.76
90.87
130.48
159.6
170.05
166.48
158.42
145.07
141.72
131.24
129.22
157.46
152.56
120.05
93.2
111.82
123.43
110.23
79.57
120.57
138.74
189.18
125.8
175.82
159.83
164.73
174.67
165.36
159.5
161.97
153.8
140.07
130.69
99.8
94.33
83.47
112.68
110.41
137.01
97.01
88.65
79.42
106.92
106.44
96.01
135.52
137.22
99.36
119.68
128.74
167.94
91.43
101.3
129.46
114.23
125.23
113.14
117.05
152.02
151.19
175.29
156.84
161.45
138.52
145.57
139.06
152.71
176.26
155.78
165.24
103.64
46.3
115.12
103.82
97.53
102.28
148.51
156.09
125.58
153.86
88.41
64.36
55.95
61.01
83.9
73.04
58.45
75.86
71.57
86.46
97.98
111.66
136.57
244.66
109.57
110.69
