PM2_5
29.95
34.41
31.04
28.72
33.14
32.89
34.19
39.78
38.77
40.69
37.65
41.67
32.45
33.35
42.93
42.22
43.37
40.4
43.38
48.26
69.69
75.71
60.88
47.55
50.26
52.07
61.07
58.65
41.79
40.87
32.91
33.98
37.71
43.36
45.95
42.45
44.76
46.15
44.39
44.59
47.29
42.04
39.96
42.93
39.16
55.97
38.30164122
61.89
63.68
46.76
57.63
66.85
55.88
45.59
42.31
50.66
48.47
52.18
48.69
60.55
61.7
58.82
52.15
61.28
54.68
62.29
57.4
54.66
39.48
46.6
39.14
38.7
48.57
21.69
23.77
46.28
48.44
37.37
39.52
46.09
44.52
37.71
51.24
47.13
52.15
51.71
64.73
56.36
46.92
46.74
48.12
60.38
43.35
42.06
46.27
42.74
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
49.27
53.09
49.47
50.16
44.99
51.82
42.69
35.01
32.8
24.05
32.77
42.59
43.01
46
44.36
44.88
38.74
36.03
39.61
42.01
38.13
48.24
41.21
47.5
46.13
63.59
47.93
50.48
42.42
49.26
56.11
32.77
45.77
46.01
46.75
51.85
56.8
40.24
39.69
31.64
34.27
30.92
51.13
40.73
43.96
51.68
66.36
58.54
43.44
37.65
47.27
41.09
54.63
39.88
44.43
50.89
50.25
48.54
45.16
55.34
41.13
42.27
52.15
45.35
37.36
51.31
50.96
41.67
45.64
37.88
41.8
45.6
50.8
40.84
49.79
58.06
42.39
44.89
50.15
44.67
38.30164122
38.30164122
30.6
37.28
43.84
41.92
40.84
46.4
37.96
25.58
24.28
21.26
20.74
31.43
25.68
21.38
16.48
20.05
21.84
28.01
34.59
33.15
30.01
31.96
32.51
31.23
26.97
26.31
25.81
20.11
22.05
13.7
16.52
34.95
36.9
25.77
29.66
21.67
18.7
29.68
22.82
28.47
26.91
20.5
28.02
32.49
30.41
27.83
36.24
33.49
32.01
55.33
61.58
47.74
14.49
33.91
38.30164122
38.30164122
55.29
42.78
29.91
27.23
36.2
38.03
33.97
38.30164122
37.69
38.69
24.94
24.23
38.30164122
11.09
22.02
14.98
19.17
24.4
15.68
13.16
15.75
14.81
17.95
17.94
17.84
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
14.01
17.24
12.77
8.29
19.17
17.96
22.47
27.39
21.96
18.61
26.78
23.62
22.91
22.8
5.23
38.30164122
37.62
36.98
25.01
20.25
22.62
33.92
17.77
29.27
21.77
21.64
20.27
25.63
38.30164122
27.64
31.46
28.72
22.31
17.82
24.66
15.58
23.94
29.88
19.79
12.69
15
16.24
19.68
21.68
20.19
23.01
29.46
34.33
25.74
25.21
22.76
19.14
22.06
21.62
20.2
21.9
21.53
19.72
27.02
20.97
11.71
38.30164122
38.30164122
19.35
22.79
36.06
38.30164122
10.59
38.30164122
38.30164122
38.30164122
38.30164122
25.7
19.31
24.02
20.48
38.30164122
17.59
21.8
13.76
19.82
18.44
20.54
20.27
18.97
20.39
20.74
19.27
13.86
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
74.24
58.76
49.37
60.18
58.4
63.75
58.75
54.2
68.75
50.96
52.48
48.12
38.30164122
61.5
58.84
47.93
48.5
49.02
43.92
43.73
47.92
45.4
38.30164122
38.30164122
58.96
51.08
46.35
62.08
44.44
42.99
41.43
44.07
51.25
56.71
48.61
48.94
45.09
46.57
38.30164122
51.31
50.86
43.57
42.33
52.06
47.3
48.57
46.88
45.02
40.09
54.42
55.73
41.24
44.17
46.88
55.71
52.12
51.6
47.16
38.61
49.7
35.95
32.23
41.71
47.7
47.2
45.94
48.91
38.6
42.23
35.99
42.39
49.04
35.12
34.22
31.5
41.36
43.08
51.02
41.53
43.09
55.9
56.87
51.63
42.51
45.17
48.93
50.89
44.95
48.09
67.9
69.85
55.34
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
30.08
49.24
45.58
45.62
38.75
52.23
38.30164122
49.19
45.6
33.22
29.24
33.26
31.45
30.03
25.34
21.57
27.02
25.94
22.96
21.74
26.18
22.25
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
13.96
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
38.30164122
23.27
26.85
25
23.34
23.8
26.78
19.85
26.89
17.65
16.38
14.33
11.99
14.1
13.59
13.82
13.29
12.58
12.99
14.5
14.27
10.7
15.08
19.26
18.47
18.92
17
12.65
14.72
15.2
16.93
17.79
11.79
15.15
18
19.07
25.7
24.16
25.55
28.05
26.81
27.43
25.71
28
30.01
33.07
33
32.73
26.01
28.18
28.76
32.81
29.65
33.87
38.1
32.96
29.9
29.03
31.44
34.85
26.97
25.41
23.27
27.5
25.51
29.22
30.96
29.82
26.75
24.34
29.11
29.65
30.53
34.36
37.93
44.1
38.34
36.07
34.29
35.96
31.54
30.68
29.13
35.02
25.98
31.57
35.93
33.08
33.86
35.59
36.75
36.84
28.81
31.33
29.16
38.81
50.31
51.01
37.93
68.99
67.54
66.88
61.31
60.46
56.02
48.4
56.22
59.42
55.75
64.91
62.33
73.36
64.51
69.49
75.81
62.12
57.65
64.85
65.68
73.74
70.25
69.17
63.06
58.97
51.49
40.61
49.61
53.96
61.55
47.66
48.4
42.35
42.68
40.19
37.89
45.37
49.5
61.83
64.74
52.81
62.89
74.98
50.88
48.43
45.04
44.79
48.62
27.88
35.07
39.25
49.57
36.31
25.47
35.37
61.73
69.89
75.58
70.38
72.02
65.28
66.04
60.79
57.59
74.51
68.75
54.74
44.69
49.81
54.95
59.99
37.69
49.39
58.87
76.95
57.39
69.18
68.46
73.34
76.42
66.32
63.9
67.44
69.19
56.9
60.52
50.64
58.67
43.39
45.28
49.95
61.56
52.08
42.04
35.24
43.85
43.47
39.54
55.59
59.33
42.25
56.06
56.9
76.68
37.96
40.21
55.75
61.05
52.39
51.85
52.37
52.13
65.18
77.07
73.82
66.17
60.53
66.12
62.72
71.69
77.31
68.45
73.21
44.41
21.7
50.26
39.93
40.36
35.92
48.17
65.8
50.1
64.84
44.15
29.22
25.57
28.93
33
27.12
23.51
27.96
26.4
31.59
28.72
38.36
46.48
62.2
38.99
47.72
