PM10
253.96
245.72
272.5
335.12
245.48
175.65
187.57
211.8
273.93
259
292.94
219.44
221.88
185.08
207.12
223
229.75
260.12
249.58
191.32
161.17
108.05
138.53
145.12
129.02
118.48
168.37
163.88
179.9
176.42
157.72
159.34
225.43
215.65
189.69
181.71
140.35
148.4
157.23
210.67
253.27
233.91
230.57
125.58
142.87
149.94
187.65
188.52
185.48
272.62
156.17
107.69
168.59
186.06
154.36
179.2
103.01
137.28
199.84
240.47
95.12
94.34
137.64
106.55
100.35
120.26
164.32
169.48
130.79
101.55
105.92
108.13
128.34
182.71
163.31
188.3
203.14
160.13
137.72
84.85
94.09
243.12
136.95
177.37
98.32
103.69
92.32
70.46
58.78
72.58
70.92
81
74.29
66.34
82.85
100.85
77.06
71.27
69.53
70.58
67.93
115.13
105.64
122.34
109.11
103.41
111.69
93.14
127.54
82.11
89.62
61.53
46.11
70.77
207.44
109.28
97.77
57.27
53.04
69.71
67.75
144.58
182.56
67.22
63.95
80.73
56.08
75.83
50.24
57.47
60.4
65.66
73.57
87.72
72.04
74.78
97.09
73.09
70.48
62.52
52.88
68.66
63.69
63.66
73.17
80.34
62.65
51.84
58.04
61.73
59.97
52.45
59.81
57.3
56.51
40.15
51.02
83.62
60.61
58.3
35.13
33.1
34.5
24.98
33.24
30.69
32.93
36.41
49.87
44.41
70.82
49.58
47.03
43.4
39.97
24.42
10.2
102.41
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
120.7959
22.41
13.5
24
24.57
25.37
27.7
40.02
32.04
31.25
22.43
19.04
13.54
18.83
12.02
11.2
120.7959
31.94
12.52
14.58
13.8
8.82
10.2
5.36
9.6
14.9
14.4
21.08
18.14
19.02
21.95
19.04
17.55
22.75
14
12.32
25.69
23.14
27.27
38.09
37.59
23.78
26.41
26.18
18.63
24.83
29.69
24.79
26.27
12.58
14.77
13.06
120.7959
9.82
9.59
9.97
7.47
11.07
12.72
14.65
17.66
19.27
20.53
11.49
20.86
13.45
17.9
16.41
31.15
25.89
22.82
23.06
120.7959
26.3
31.72
34.98
26.35
8.67
16.25
120.7959
14.06
24.43
36.51
42.61
32.52
30.12
35.57
52.04
45.91
25.71
39.35
42.21
44.62
44.22
58.8
78.85
73.89
76.17
56.92
28.5
9.75
16.85
11.53
24.04
25.84
27.01
46.62
63.8
88.6
39.72
39.44
34.97
16.33
14.15
27.3
24.82
35.33
44.04
21.61
6.04
21.51
47.47
44.03
81.68
91.03
61.11
70.8
98.93
101.54
107.82
113.04
102.55
96.18
85.7
103.9
95.98
103.98
104.38
86.5
96.77
88.37
92.6
89.86
83.08
63.62
65.96
94.84
88.15
100.48
95.61
91.76
84.93
87.52
94.66
75.09
60.32
71.91
74.04
97.19
95.18
101.47
81.38
101.02
98.99
92.36
94.01
101.62
94.21
71.9
81.85
69.38
73.58
78.4
92.71
86.68
78.98
70.48
96.4
92.42
77.17
71.26
56.73
71.68
78.01
82.28
59.61
50.26
34.33
52.62
55.92
74.25
80.03
84.53
101.24
83.21
77.07
76.75
93.27
86.57
70.97
42.69
37.93
52.77
133.33
115.31
134.86
93.42
81.33
94.65
105.06
112.73
123.02
128.79
109.62
98.22
98.51
165.62
123.59
125.06
103.23
200.17
178.12
226.9
188.88
224.76
123.91
142.46
138.76
191.02
134.89
119.2
147.81
180.12
136.78
111.47
64.6
62.67
59.22
61.75
51.37
115.41
75.71
74.75
40.33
59.77
104.64
128.61
146.64
139.73
162.85
130.18
128.38
89.88
53.6
36.88
47.74
76.1
87.61
42.94
50.78
54.03
44.5
55.38
20.82
31.53
41.15
36.89
41.35
41.43
26.98
27.27
25.62
31.66
30.47
42.94
33.73
28
35.5
31.96
28.06
18.85
120.7959
120.7959
120.7959
120.7959
170.96
58.61
51.98
44.8
57.2
40.41
58.06
91.14
61.55
46.95
39.76
40.48
42.36
48.2
57.5
60.9
70.9
57.49
57.93
63.53
61.01
71.58
56.05
78.71
97.02
130.2
97.64
55.77
73.43
73.01
64.45
79.73
59.89
64.89
74.67
86.02
70.43
52.38
30.03
58.88
104.94
90.41
120.7959
92.28
45.82
36.33
42.57
32.07
50.1
52.24
25.25
120.7959
120.7959
120.7959
31.22
40.63
35.83
34.19
45.48
50.1
43.31
22.23
120.7959
39.52
46.02
52.65
72.12
39.85
38.6
19.53
33.49
22.8
11.94
18.82
30.84
41.16
15.54
34.49
44.23
29.48
4.19
6.63
4.99
7.27
8.34
24.63
13.57
2.33
4.16
33.73
29.15
13.32
31.1
20.15
15.6
13.55
19.01
34.63
49.48
44.77
40.24
39.76
42.8
120.7959
16.46
25
32.45
35.68
45.81
62.59
57.58
66.59
45.27
45.82
37.22
41.24
51.44
47.34
48.91
39.19
50.95
36.64
43.27
49.02
51.58
50.11
42.56
120.7959
29.8
35.82
42.52
38.68
48.5
78.11
93.62
79.84
77.93
100.12
62.81
69.56
95.87
76.51
66.92
120.7959
120.7959
51.92
50.09
56.11
52.43
63.83
73.69
65.44
89.1
71.3
35.86
51.56
71.66
88.4
90.52
91.85
115.93
116.63
110.44
114.97
96.2
66.72
97.69
130.1
149.13
167.07
150.03
153.38
110.64
133.67
128.53
101.95
54.84
45.86
90.97
115.28
101.75
94.68
107.27
74.99
80.11
130.68
105.49
140.63
170.79
151.24
186.93
173.37
183.66
186.52
268.47
276.33
262.64
301.3
208.9
242.91
250.19
267.26
282.29
235.82
298.48
220.4
178.46
180.62
127.69
143.17
174.94
166.91
164.6
182.5
199.45
210.75
234.47
254.73
233.51
193.38
172.26
120.96
177.81
172.71
205.23
222.75
246.28
267.96
224.63
317.96
226.1
220.39
230.28
169.07
183.49
166.16
112.22
144.54
168.45
182.14
178.52
237.28
209.25
201.33
120.7959
297.78
270.47
287.25
280.45
251.43
212.82
253.54
255.08
248.13
248.66
234.5
244.66
217.91
230.16
249.05
264.56
167.39
173.31
200.19
213.8
227.92
199.19
249.57
196.59
212.5
260.75
181.66
266.02
240.69
323.8
290.62
230.78
304.11
268.87
263.83
257.77
266.08
296.17
287.54
294.5
299.79
314.2
239.54
255.65
239.3
284.3
303.1
300.37
252.5
226.71
160.59
206.89
235.02
120.65
184.36
226.76
237.1
329.4
273.4
330.34
328.41
120.7959
28.95
120.7959
196.43
161.57
174.02
